query,reference,prediction,mixed_score,KNN,Random Forest,Decision Tree,Naive Bayes,SVM
TTS_HO_leken,RB-hai-vertelt-dat-e-praai-verkocht-andievie-spinoazie-witlof-woddeltjes-boontjes-en-nog-veul-meer-gruinten,0.8200068573344168,0.8048747962255783,0,0,0,0,0
TTS_HO_leken,OV-en-zo-is-t-kommen-dat-der-zoveul-verschillende-kiender-op-de-wereld-kommen-binnen,0.81979538570476,0.8195431376187425,0,0,0,0,0
TTS_HO_leken,RB-ien-die-tied-ging-der-gien-een-doef-ien-en-der-kwam-ok-gien-een-uut,0.8192011806156174,0.8228105206417148,0,0,0,0,0
TTS_HO_leken,HS-dou-zover-graacht-hin-zoefde,0.8177828614267083,0.8013629941751552,0,0,0,0,0
TTS_HO_leken,GD-ze-stak-heur-haand-uut-en-vuilde-of-ze-de-toverstaine-vinden-kon,0.8177370052003142,0.7820937161943636,0,0,0,0,0
TTS_HO_leken,GD-alemoal-in-haile-mooie-klaaier,0.8176569984162376,0.7976947225957186,0,0,0,0,0
TTS_HO_leken,HS-wie-pazen-goud-op-die,0.8175594636139619,0.78788812023977,0,0,0,0,0
TTS_HO_leken,RB-dkinder-op-school-ploagen-hom-doarmit,0.8173876431221011,0.8192916370888709,0,0,0,0,0
TTS_HO_leken,HS-en-pebaaierde-jonker-aan-te-hoalen,0.8169246275192313,0.8029082664362037,0,0,0,0,0
TTS_HO_leken,GD-zachies-schoof-t-grode-pluzen-gedien-dicht,0.8165269672868714,0.8280951989894344,0,0,0,0,0
TTS_HO_leken,OV-zai-vuilde-heur-din-zo-allinneg,0.8164362724967866,0.8611114993484065,0,0,0,0,0
TTS_HO_leken,GD-wiert-ging-mit-klaaine-stappies-noar-de-keunk-tou,0.8162896025548901,0.801167176572212,0,0,0,0,0
TTS_HO_leken,HS-dat-liekt-ja-haildaal-nait,0.8162609098390187,0.8132942730973743,0,0,0,0,0
TTS_HO_leken,HS-ze-namen-mit-n-dikke-smok-ofschaaid-van-jonker,0.8162540634048274,0.7937990586146499,0,0,0,0,0
TTS_HO_leken,HS-aandere-winters-vil-der-snij,0.8162113454225385,0.7658288565384717,0,0,0,0,0
TTS_HO_leken,GD-dou-mie-aine,0.8159316485326773,0.7897686538884074,0,0,0,0,0
TTS_HO_leken,HS-en-t-zat-ook-nog-potdicht-van-de-mist,0.8159271981532553,0.7682456489025671,0,0,0,0,0
TTS_HO_leken,OV-hou-mos-ze-dat-toch-veraandern,0.8151950051234012,0.7750799498939392,0,0,0,0,0
TTS_HO_leken,HS-dat-ze-ook-wel-noar-boeten-konden,0.81499686054051,0.758112100803631,0,0,0,0,0
TTS_HO_leken,GD-hai-woont-op-n-hail-schier-stee-onder-dhege,0.8149919044396512,0.8473605020219516,0,0,0,0,0
TTS_HO_leken,GD-paulien-keek-ter-noar,0.8147049125071368,0.793794958835802,0,0,0,0,0
TTS_HO_leken,OV-toun-stoapelden-ze-holt-rondom-de-popkes-en-staken-dat-ien-brand,0.8146620513461655,0.7995079371405828,0,0,0,0,0
TTS_HO_leken,RB-ze-mossen-alles-goed-zien-kennen,0.8144580586646091,0.7468599415716715,0,0,0,0,0
TTS_HO_leken,HS-wat-zol-ze-doun,0.8143217940246074,0.7510833126274425,0,0,0,0,0
TTS_HO_leken,GD-doar-paasde-zai-ins-nait-tussen-met-heur-korde-nachtponne-aan,0.8134899592692408,0.7879976125168459,1,1,1,0,0
TTS_HO_leken,GD-dien-tromme-nait-vergeten,0.8132147311887229,0.847771192171472,0,0,0,0,0
TTS_HO_leken,OV-nou-zellen-ze-wel-kloar-wezen,0.8131249095002901,0.8386727021125133,0,0,0,0,0
TTS_HO_leken,HS-nee-der-overkomt-die-niks,0.8129723107275229,0.8483023571881633,0,0,0,0,0
TTS_HO_leken,RB-want-den-glieden-dmensen-derover-uut,0.8129579734098076,0.7971718754130386,0,0,0,0,0
TTS_HO_leken,HS-doar-ston-t-wichtje-allain-in-t-duuster,0.8129053149481887,0.8425778104424801,0,0,0,0,0
TTS_HO_leken,HS-heurde-ze-wat-gezang,0.8126808915473039,0.785923313879501,0,0,0,0,0
TTS_HO_leken,OV-mos-wel-goud-ruiern-blieven,0.8124945469089051,0.8441992936122459,0,0,0,0,0
TTS_HO_leken,HS-haar-ze-dat-wel-goud-heurd,0.8122910818018497,0.7549874251305821,0,0,0,0,0
TTS_HO_leken,HS-van-smorns-vroug-tot-soavends-loat,0.8116826363871051,0.8115390510215188,0,0,0,0,0
TTS_HO_leken,GD-haar-ze-nou-dreumd,0.8116492396201648,0.8001840913381558,0,0,0,0,0
TTS_HO_leken,HS-doarnoa-konden-ze-heur-zulf-wel-wieder-redden,0.811540900938604,0.8201151333975498,0,0,0,0,0
TTS_HO_leken,RB-benaneschil-verrot-fruit-en-zo-gooi-je-mainsttied-in-n-olde-kertonnen-deus,0.8109953829235934,0.806190195865768,0,0,0,0,0
TTS_HO_leken,HS-toch-was-der-onder-grond-al-wel-wat-loos,0.8102369797618794,0.8172220541833415,0,0,0,0,0
TTS_HO_leken,OV-toun-ze-dizze-popkes-deroet-huilen-waren-gonnent-goldachteg-geel-en-aandern-goldachteg-broen,0.8100051616165695,0.8166465260353225,0,0,0,0,0
TTS_HO_leken,RB-twee-lutje-muskes-zwonden-mor-wat-om,0.8099651798414496,0.7966728447439078,0,0,0,0,0
TTS_HO_leken,GD-heur-ol-pobbe-dij-aaltied-mit-op-berre-ging,0.8097751981958441,0.8120503612776754,0,0,0,0,0
TTS_HO_leken,HS-as-der-din-zon-lozze-bult-zaand-aarns-in-t-gras-lag,0.8090540166551454,0.8136035023728384,1,1,1,0,0
TTS_HO_leken,HS-dou-ze-toch-weer-in-heur-bedje-kroepen-wol,0.8088223904755812,0.7732174359424585,0,0,0,0,0
TTS_HO_leken,GD-of-was-de-widde-staine-n-echte-toverstaine,0.8084416611834119,0.8027627455574898,0,0,0,0,0
TTS_HO_leken,HS-vraauwen-mit-laange-widde-klaiden-aan,0.8079231299519105,0.8596193244356898,0,0,0,0,0
TTS_HO_leken,GD-ze-zag-der-schitternd-uut-in-heur-klaidje-van-spinnewebdroaden,0.807334170045485,0.8017584774827902,0,0,0,0,0
TTS_HO_leken,RB-ze-gingen-op-de-dakgeut-van-de-schoel-zitten,0.8073040044165365,0.7760024062253551,0,0,0,0,0
TTS_HO_leken,RB-op-dstroat-blieven-ze-stoan,0.8072808611040532,0.7816633518741777,0,0,0,0,0
TTS_HO_leken,GD-en-hai-gaf-hom-n-stotje-in-de-rogge,0.8071657172689177,0.7577731220831158,0,0,0,0,0
TTS_HO_leken,OV-vandage-is-t-bevriejdingsdag,0.8066412595309878,0.7796234413772738,0,0,0,0,0
TTS_HO_leken,HS-en-vil-in-n-daipe-sloap,0.8065726283069875,0.8268912174858377,0,0,0,0,0
TTS_HO_leken,GD-in-zien-kertonnen-deuze-noast-berre,0.8065115090858314,0.8081411395047274,0,0,0,0,0
TTS_HO_leken,GD-op-n-dag-haar-t-routswaarde-hondje-n-plan,0.8061658239575747,0.7972539544518056,0,0,0,0,0
TTS_HO_leken,HS-of-toch-mor-wieder-kieken,0.8055189657033979,0.7651797077211101,0,0,0,0,0
TTS_HO_leken,OV-ton-kwammen-der-een-paar-andere-landen-en-dee-hebt-dat-ondeugende-land-vot-ejag,0.8048671099433742,0.8111915573030147,0,0,0,0,0
TTS_HO_leken,RB-dat-binnen-rode-kolen-gruinteboer,0.8040533615872059,0.7892564718295163,0,0,0,0,0
TTS_HO_leken,HS-en-der-was-haildaal-niks-te-zain,0.8038676002096571,0.7732043631199322,0,0,0,0,0
TTS_HO_leken,OV-is-de-koning-weer-jeureg,0.803390442940779,0.7839921208380475,0,0,0,0,0
TTS_HO_leken,RB-den-stopt-hai-de-schil-weer-in-zien-buuts,0.8030158920829243,0.8029303336210513,0,0,0,0,0
TTS_HO_leken,RB-in-de-winkel-stoan-kisten-mit-gruinten-en-fruit-derin,0.8026795010326166,0.8153947247001438,0,0,0,0,0
TTS_HO_leken,GD-t-volk-in-de-zoal-ging-stoan-en-klapte-in-handen-en-der-kwam-gain-ende-aan,0.8026046797162428,0.812667692023589,0,0,0,0,0
TTS_HO_leken,HS-en-achterin-stonden-nog-wat-riegen-weckpotten-op-plaank,0.8024347476650413,0.8109118854252104,0,0,0,0,0
TTS_HO_leken,GD-ze-haar-n-prachtege-lichtblaauwe-laange-jurk-aan,0.802180688695127,0.8072776837425099,0,0,0,0,0
TTS_HO_leken,RB-hai-hoalt-der-geld-uut-en-geft-froukje-de-poddemonnee-weerom,0.8011085141641257,0.845257057547465,0,0,0,0,0
TTS_HO_leken,GD-n-wens-doun-zee-dat-vogeltje,0.8010066713159183,0.815297701732121,0,0,0,0,0
TTS_HO_leken,HS-ze-haren-grootste-lol,0.8009639181574906,0.7869621697218948,0,0,0,0,0
TTS_HO_leken,GD-loat-ais-zain,0.8006378157130408,0.8009498969389183,0,0,0,0,0
TTS_HO_leken,GD-ze-konden-goud-zain-want-ze-haren-aalmoal-n-brille-op,0.8005972976240494,0.7988135591176375,0,0,0,0,0
TTS_HO_leken,HS-en-hil-heur-stief-aan-klaiden-vaast,0.8003142656576985,0.8087636287782219,0,0,0,0,0
TTS_HO_leken,RB-t-wer-aal-mooier,0.8002946677435585,0.7622926180728147,0,0,0,0,0
TTS_HO_leken,OV-veuraal-as-de-doagen-kort-werden-ien-t-noajoar,0.8001606809183976,0.8315347167931249,0,0,0,0,0
TTS_HO_leken,RB-hai-vrift-over-zien-zere-rug,0.8001368581115392,0.8242825029692465,0,0,0,0,0
TTS_HO_leken,GD-ze-stapte-t-grode-teneel-op-en-ging-op-t-krukje-zitten-achter-n-grode-widde-vleugelpioano,0.7998630922578983,0.8507091498791889,0,0,0,0,0
TTS_HO_leken,HS-ach-tou-k-bin-nog-zo-mooi-aan-t-speulen-nog-eventjes,0.7996147988803932,0.8109317091667578,0,0,0,0,0
TTS_HO_leken,GD-aaltied-wuir-hai-ofblaft-omdat-e-zo-swaart-was,0.7995028664983685,0.7913535720114027,0,0,0,0,0
TTS_HO_leken,HS-els-keek-wel-wat-vremd-tegen-ales-aan,0.7993903144879531,0.7541648048250537,0,0,0,0,0
TTS_HO_leken,OV-der-waren-gonnent-donkerbroen-en-enkelen-waren-roodachteg-broen,0.7992524742511876,0.8102438792707211,0,0,0,0,0
TTS_HO_leken,RB-misschien-wollen-ze-heur-hier-wel-uut-joagen,0.7989516778228768,0.7635847453183469,0,0,0,0,0
TTS_HO_leken,OV-maor-wat-gef-dat,0.79821458203549,0.8031402056571988,0,0,0,0,0
TTS_HO_leken,OV-vuilden-ze-heur-noeit-meer-ainzoam-en-allinneg,0.7981038870583398,0.831715286644097,0,0,0,0,0
TTS_HO_leken,HS-om-op-hoes-aan-te-goan,0.7980492641740129,0.7642519046884053,0,0,0,0,0
TTS_HO_leken,RB-wel-wait-wat-beters,0.7972356886367411,0.8459550101163803,0,0,0,0,0
TTS_HO_leken,OV-hail-laank-leden-toun-der-nog-gain-minsen-op-de-wereld-waren,0.7971161681645914,0.87177815149768,0,0,0,0,0
TTS_HO_leken,HS-der-was-inbroken-in-borg,0.7968750127155636,0.7590825258681106,0,0,0,0,0
TTS_HO_leken,GD-hai-keek-heur-hail-wies-aan,0.7966423290675043,0.8044828851190894,0,0,0,0,0
TTS_HO_leken,RB-hai-dut-baaide-handen-veur-zien-ogen-en-telt-of,0.7964602945865603,0.7522623051632361,0,0,0,0,0
TTS_HO_leken,GD-mor-deur-t-wotter-was-aal-t-vaarve-derof-goan-en-nou-was-t-hondje-weer-net-zo-swaart-as-veurtied,0.7958789724398688,0.7992592504753805,0,0,0,0,0
TTS_HO_leken,GD-t-was-ook-ja-n-hail-biezundere-swieniegel,0.7958500649547827,0.8039813218204328,0,0,0,0,0
TTS_HO_leken,RB-of-zai-k-der-nait-gezond-uut-meschien,0.7952383556243651,0.7739429177057945,0,0,0,0,0
TTS_HO_leken,GD-ze-trok-gedienen-nait-dicht,0.7948030760323792,0.8322631309702775,0,0,0,0,0
TTS_HO_leken,RB-mor-naargens-zain-ze-hom,0.7946301792464239,0.7748944164016708,0,0,0,0,0
TTS_HO_leken,GD-en-t-doppie-van-n-colavlezze-druig-e-as-krountje,0.7944710382650269,0.8404650694450838,0,0,0,0,0
TTS_HO_leken,GD-hai-sluip-en-meer-niks,0.7942785479028908,0.8140122490068161,0,0,0,0,0
TTS_HO_leken,HS-doar-ging-t-hin,0.7941234383875112,0.8203083274434593,0,0,0,0,0
TTS_HO_leken,HS-mor-gain-spoor-van-n-doader-vanzulf,0.7936596564925349,0.8042983090355337,0,0,0,0,0
TTS_HO_leken,OV-nou-hebben-we-genog,0.7934392006230011,0.7696514154580113,0,0,0,0,0
TTS_HO_leken,GD-aan-de-kaande-stonden-de-pabbe-en-moeke-van-t-jonkje,0.7932947659027568,0.7750600473061614,0,0,0,0,0
TTS_HO_leken,GD-hai-sluip,0.7921326489840819,0.7973154697688517,0,0,0,0,0
TTS_HO_leken,OV-zee-snapt-t-neet-haildail,0.7919489403083144,0.808839822628242,0,0,0,0,0
TTS_HO_leken,RB-ze-begunnen-aalbaaident-te-giebeln,0.7915274460473076,0.7600808887835476,0,0,0,0,0
TTS_HO_leken,HS-t-rook-der-muf,0.7912971312131746,0.7562262668585658,0,0,0,0,0
TTS_HO_leken,RB-ze-vladderden-hiel-driest-op-de-til-of,0.7912586099389824,0.7894463084604461,0,0,0,0,0
TTS_HO_leken,GD-dou-hai-zo-wit-was-as-snij-runde-t-hondje-haard-weg,0.7909572814256259,0.8265076425316332,0,0,0,0,0
TTS_HO_leken,GD-en-wat-haar-ze-n-nuver-snoetje,0.7903440744192055,0.775643476276719,0,0,0,0,0
TTS_HO_leken,GD-t-wor-stil-in-de-zoal-en-paulien-begon-te-speulen,0.7902104499266955,0.8038715092147699,0,0,0,0,0
TTS_HO_leken,HS-tied-was-tied,0.7900403868295309,0.7642829997028935,0,0,0,0,0
TTS_HO_leken,GD-n-swaartwidde-swieniegel-mit-n-broen-neusie,0.7888568520117094,0.796518730843804,1,1,1,0,0
TTS_HO_leken,GD-uut-nijsgiereghaid-runde-t-hondje-noar-de-viever-in-t-paark,0.7884000979740075,0.7932460735750451,0,0,0,0,0
TTS_HO_leken,RB-de-gruinteboer-knipt-in-zien-rooie-wangen,0.7881745704582275,0.7838111659991247,0,0,0,0,0
TTS_HO_leken,GD-t-hondje-bedochde-zok-nait-en-sprong-de-viever-in,0.7877123000739777,0.7908590250001223,0,0,0,0,0
TTS_HO_leken,OV-kook-de-melk-ien-n-pannetje,0.7873059447654441,0.8094144469456745,0,0,0,0,0
TTS_HO_leken,RB-hai-woont-hailmoal-achteraan-in-dstroat,0.7861710313097254,0.7642296334094961,0,0,0,0,0
TTS_HO_leken,GD-woar-heur-laange-blode-bainen-onderuut-staken,0.7854202985254076,0.8248999301089261,0,0,0,0,0
TTS_HO_leken,HS-mor-dij-koale-bomen-stoan-doar-zo-roar,0.7852813989953842,0.7676833703568807,0,0,0,0,0
TTS_HO_leken,RB-al-wel-n-haalf-uur-hadden-ze-der-zeten,0.7841623718699327,0.8031719676718397,0,0,0,0,0
TTS_HO_leken,HS-aanderdoags-was-der-grode-rebulie-in-t-aans-zo-kaalme-dorp,0.7839294643333024,0.786821764965805,0,0,0,0,0
TTS_HO_leken,GD-verwonderd-heurde-paulien-dat-aan,0.7833289959099804,0.8024432216429824,0,0,0,0,0
TTS_HO_leken,GD-en-bie-dij-hege-ston-n-swieniegel,0.7826969915664662,0.8105555820559726,0,0,0,0,0
TTS_HO_leken,GD-dou-was-der-meziek-in-de-koele-onder-de-hege,0.7823415505268708,0.8293006579155632,0,0,0,0,0
TTS_HO_leken,GD-en-hai-was-hail-glad,0.7819162053178799,0.7602563865283442,0,0,0,0,0
TTS_HO_leken,GD-ik-wol-dat-ik-hail-mooi-pioanospeulen-kon,0.7815101894586685,0.7682225917163441,0,0,0,0,0
TTS_HO_leken,GD-hai-schoof-wat-noar-ondern-tou-en-visde-de-kopstubber-mit-zien-blode-vouten-noar-zok-tou,0.7804772489714586,0.7960651980502806,0,0,0,0,0
TTS_HO_leken,HS-en-zeg-nou-zulf,0.7797082997867939,0.7754398268453553,0,0,0,0,0
TTS_HO_leken,HS-els-mos-aaltied-vroug-op-ber,0.7795686811869561,0.8008684581579155,0,0,0,0,0
TTS_HO_leken,RB-of-je-baargen-de-schil-op-in-joen-buuts,0.7788305930805772,0.7459446206926147,0,0,0,0,0
TTS_HO_leken,HS-deur-aal-dij-gaangen-onder-grond,0.7772761253354128,0.7793999616528172,0,0,0,0,0
TTS_HO_leken,RB-zai-stopt-hom-in-heur-tas,0.7765940593034201,0.7454709773975724,0,0,0,0,0
TTS_HO_leken,RB-de-beide-muskes-kropen-hiel-benaauwd-vot-ien-de-doevetil-zodat-gien-een-heur-zien-kon,0.7761015678003779,0.8306796434364122,0,0,0,0,0
TTS_HO_leken,HS-en-was-bodem-haard-vroren,0.7758450339959052,0.7942894710504159,0,0,0,0,0
TTS_HO_leken,HS-begon-els-t-zulfs-schier-te-vinden,0.7757360994515953,0.7369675013378388,0,0,0,0,0
TTS_HO_leken,OV-ze-doofden-t-vuur-en-hoalden-de-klaaipopkes-deroet,0.7754977255171004,0.8108326072708079,0,0,0,0,0
TTS_HO_leken,GD-en-in-heur-handen-haar-ze-klongel,0.7745257046951592,0.7704962912129677,0,0,0,0,0
TTS_HO_leken,GD-paulien-woonde-aan-aaine-kaande-en-alfred-aan-daander-kaande,0.7744280192260915,0.7890107266633543,0,0,0,0,0
TTS_HO_leken,HS-ze-heurde-dat-schoef-van-deur-of-doan-wer,0.7742704995103915,0.8139584240231305,0,0,0,0,0
TTS_HO_leken,GD-gefeliciteerd-mit-dien-verjoardag,0.7732233969511866,0.8179002250955844,0,0,0,0,0
TTS_HO_leken,OV-ze-doofde-t-vuur-en-huil-de-popkes-deroet,0.7722233445473464,0.7943101418992443,0,0,0,0,0
TTS_HO_leken,HS-t-wer-eerst-weer-veur-n-tiedje-rusteg-onder-grond,0.7711867122595679,0.7705337739797669,0,0,0,0,0
TTS_HO_leken,RB-kinder-stoan-op-n-kloetje-op-pad,0.7710763484275616,0.7631707841034642,0,0,0,0,0
TTS_HO_leken,HS-wie-wollen-vanoavend-noar-borg-hier-in-t-dorp,0.7708688339899409,0.7803386052615388,0,0,0,0,0
TTS_HO_leken,GD-mor-t-is-gain-gewone-staine,0.7705172052279213,0.7935106591769395,0,0,0,0,0
TTS_HO_leken,HS-en-wat-doaronder-zat-was-ain-groot-gehaaim,0.7698091555608544,0.7765585521682529,0,0,0,0,0
TTS_HO_leken,OV-verdail-din-de-jam-over-dien-toart,0.7693388821950279,0.7639939288719538,0,0,0,0,0
TTS_HO_leken,OV-gonnent-waren-blaik-aandern-waren-rozeachteg-wit-en-weer-aandern-roomwit,0.7689178978111021,0.8108567705680013,0,0,0,0,0
TTS_HO_leken,GD-n-stout-jonkie-was-stiekem-in-t-wotter-goan-mor-hai-kon-nait-ains-zwemmen,0.7675184728932214,0.7939718285309477,0,0,0,0,0
TTS_HO_leken,HS-der-hong-n-dichte-dook-over-t-dorp-hin,0.7609080224464662,0.8023965279006392,0,0,0,0,0
TTS_HO_leken,HS-en-t-hoar-roeg-op-de-kop,0.7558149914310186,0.7696531368218974,0,0,0,0,0
TTS_HO_leken,OV-hail-goud-ruiern-zodat-der-gain-kloetjes-meer-ien-zitten,0.754944810577636,0.7723360294892753,0,0,0,0,0
TTS_HO_leken,GD-en-ain-van-zien-stroalen-vuil-op-de-mooie-widde-staine,0.7536033290441968,0.7885835021757961,0,0,0,0,0
TTS_HO_leken,GD-en-veurdat-ze-der-op-verdocht-was-stapte-ze-n-grode-schouwburgzoal-binnen,0.7527248186972829,0.7794288548228344,0,0,0,0,0
